site_dist_id,drone_dist_id,run,anneal_tour,anneal_cost,xentropy_tour,xentropy_cost
0,0,0,"{0: [2, 1, 0]}",1.273930053873942,"{0: [0, 1, 2]}",1.273930053873942
0,1,0,"{0: [2], 1: [1, 0]}",0.6658888816015581,"{0: [1, 0], 1: [1, 2]}",1.4102167638386924
1,0,0,"{0: [0], 1: [2, 1]}",0.1501384809319836,"{0: [1, 2], 1: [1, 0]}",0.6583825063694365
1,1,0,"{0: [1, 0, 2]}",0.6159756567844972,"{0: [0, 2, 1]}",0.6159756567844971
2,0,0,"{0: [0, 1, 2]}",0.770556924736459,"{0: [1, 0, 2]}",0.770556924736459
2,1,0,"{0: [0, 2], 1: [1]}",0.08436711987870806,"{0: [2, 1, 0], 1: [2]}",0.4470821433680068
