site_dist_id,drone_dist_id,run,opt_tour,opt_cost,anneal_tour,anneal_cost,xentropy_tour,xentropy_cost
1,1,15,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [2, 0, 6, 5, 1, 4, 7, 3]}",0.7521175383294718,"{0: [0, 1, 3, 2, 7, 6, 5, 4]}",1.35679164545477
1,1,16,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [0, 6, 5, 1, 4, 7, 3, 2]}",0.7521175383294718,"{0: [6, 3, 1, 4, 7, 5, 2, 0]}",1.433335635655499
1,1,17,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [0, 6, 5, 1, 4, 7, 3, 2]}",0.7521175383294718,"{0: [2, 4, 7, 6, 0, 3, 5, 1]}",1.0585543264901198
1,1,18,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [4, 1, 5, 6, 0, 2, 3, 7]}",0.7521175383294718,"{0: [4, 2, 7, 5, 0, 1, 3, 6]}",1.4933051768256016
1,1,19,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [5, 4, 7, 3, 2, 0, 6, 1]}",0.7553801013564562,"{0: [4, 3, 7, 0, 5, 1, 2, 6]}",0.9338954501973166
1,1,20,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [7, 3, 2, 0, 6, 5, 1, 4]}",0.7521175383294718,"{0: [7, 1, 4, 6, 2, 0, 5, 3]}",1.2966754940852392
1,1,21,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [2, 3, 7, 4, 1, 5, 6, 0]}",0.7521175383294718,"{0: [5, 7, 0, 3, 2, 4, 6, 1]}",0.8516399712767752
1,1,22,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [5, 1, 4, 7, 3, 2, 0, 6]}",0.7521175383294718,"{0: [3, 4, 2, 6, 1, 5, 0, 7]}",0.9024677813531423
1,1,23,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [2, 0, 6, 5, 1, 4, 7, 3]}",0.7521175383294718,"{0: [5, 0, 4, 6, 2, 7, 1, 3]}",1.4697383601350407
1,1,24,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [1, 5, 6, 0, 2, 3, 7, 4]}",0.7521175383294718,"{0: [6, 5, 4, 7, 2, 3, 1, 0]}",1.3381479016891702
1,1,25,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [3, 2, 0, 6, 5, 1, 4, 7]}",0.7521175383294718,"{0: [0, 1, 3, 7, 2, 4, 5, 6]}",1.3085427720270382
1,1,26,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [3, 2, 0, 6, 5, 1, 4, 7]}",0.7521175383294718,"{0: [6, 1, 4, 3, 0, 5, 7, 2]}",1.3412834488226566
1,1,27,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [6, 0, 2, 3, 7, 4, 1, 5]}",0.7521175383294718,"{0: [1, 2, 7, 5, 4, 6, 3, 0]}",1.3915487385429155
1,1,28,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [7, 4, 1, 5, 6, 0, 2, 3]}",0.7521175383294718,"{0: [2, 5, 6, 7, 0, 1, 4, 3]}",1.3633116034357586
1,1,29,"{0: [0, 2, 3, 7, 4, 1, 5, 6]}",0.7521175383294718,"{0: [7, 4, 1, 5, 6, 0, 2, 3]}",0.7521175383294718,"{0: [2, 5, 1, 0, 7, 6, 4, 3]}",0.986575620903639
2,0,0,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [6, 2, 7], 1: [0, 5], 2: [1, 3, 4]}",0.3328102727936146,"{0: [0, 7, 1], 1: [0, 3, 4], 2: [0, 5, 6, 2]}",0.604925542207376
2,0,1,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [0, 5], 1: [7, 6, 2], 2: [4, 3, 1]}",0.3328102727936146,"{0: [6, 4, 7], 1: [6, 1, 0], 2: [6, 3, 5, 2]}",0.6391722000935776
2,0,2,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [7, 6, 2], 1: [5, 0], 2: [1, 3, 4]}",0.3328102727936146,"{0: [3, 4, 5], 1: [3, 6, 7, 0, 1], 2: [3, 2]}",0.6103256266638384
2,0,3,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [5, 0], 1: [6, 7, 2], 2: [3, 1, 4]}",0.3328102727936146,"{0: [2, 0, 7], 1: [2, 3, 4, 5, 1], 2: [2, 6]}",0.8950810936053908
2,0,4,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [1, 4, 3], 1: [5, 0], 2: [2, 7, 6]}",0.3328102727936146,"{0: [1, 7, 6], 1: [1, 4, 5, 0], 2: [1, 3, 2]}",0.5171280917555914
2,0,5,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [5, 0], 1: [3, 1, 4], 2: [7, 2, 6]}",0.3328102727936146,"{0: [7, 3, 1, 0], 1: [7, 4, 5, 6], 2: [7, 2]}",0.7056494010524588
2,0,6,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [0, 5], 1: [1, 4, 3], 2: [7, 2, 6]}",0.3328102727936146,"{0: [0, 3], 1: [0, 7, 5, 4, 2, 1], 2: [0, 6]}",1.1380444002140715
2,0,7,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [0, 5], 1: [4, 1, 3], 2: [7, 6, 2]}",0.3328102727936146,"{0: [0], 1: [0, 1, 4, 7, 2], 2: [0, 5, 6, 3]}",0.7067616635060344
2,0,8,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [3, 1, 4], 1: [7, 6, 2], 2: [5, 0]}",0.3328102727936146,"{0: [1, 7], 1: [1, 3, 6, 0, 2], 2: [1, 4, 5]}",0.6274027114751941
2,0,9,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [5, 0], 1: [2, 7, 6], 2: [4, 1, 3]}",0.3328102727936146,"{0: [7, 2, 4, 3], 1: [7, 5, 6], 2: [7, 1, 0]}",0.6123335178550218
2,0,10,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [4, 1, 3], 1: [5, 0], 2: [2, 7, 6]}",0.3328102727936146,"{0: [0, 6, 4, 1], 1: [0, 3, 2], 2: [0, 5, 7]}",0.5864999212450533
2,0,11,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [4, 1, 3], 1: [0, 5], 2: [6, 7, 2]}",0.3328102727936146,"{0: [3, 0, 7], 1: [3, 4, 5], 2: [3, 2, 1, 6]}",0.6103256266638384
2,0,12,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [5, 0], 1: [2, 7, 6], 2: [4, 3, 1]}",0.3328102727936146,"{0: [6, 5, 3], 1: [6, 2, 4, 7, 1], 2: [6, 0]}",0.7872425390132384
2,0,13,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [2, 6, 7], 1: [4, 3, 1], 2: [5, 0]}",0.3328102727936146,"{0: [7, 4], 1: [1, 0, 3, 6], 2: [1, 2, 5]}",0.5518893993395642
2,0,14,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 7, 6]}",0.3328102727936146,"{0: [0], 1: [0, 3, 5, 7], 2: [0, 2, 1, 6, 4]}",0.7950680412657725
2,0,15,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [4, 3, 1], 1: [2, 6, 7], 2: [0, 5]}",0.3328102727936146,"{0: [3, 0], 1: [3, 2, 1, 4, 5], 2: [3, 7, 6]}",0.931066212383908
2,0,16,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [7, 2, 6], 1: [5, 0], 2: [1, 3, 4]}",0.3328102727936146,"{0: [3, 2], 1: [3, 4, 5, 6, 7, 1], 2: [3, 0]}",0.8001924272116211
2,0,17,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [6, 7, 2], 1: [0, 5], 2: [4, 3, 1]}",0.3328102727936146,"{0: [2, 0, 6], 1: [2, 4, 5, 7, 1], 2: [2, 3]}",0.958859423361936
2,0,18,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [6, 2, 7], 1: [3, 4, 1], 2: [0, 5]}",0.3328102727936146,"{0: [2, 7], 1: [2, 4, 1, 5, 3], 2: [2, 6, 0]}",1.0151438049305535
2,0,19,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [4, 1, 3], 1: [7, 6, 2], 2: [0, 5]}",0.3328102727936146,"{0: [5, 3, 4, 2], 1: [5, 0], 2: [5, 6, 7, 1]}",0.8793399322195634
2,0,20,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [4, 1, 3], 1: [5, 0], 2: [7, 6, 2]}",0.3328102727936146,"{0: [2, 1, 5, 0, 4], 1: [2, 3, 6], 2: [2, 7]}",0.8510395682026352
2,0,21,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [5, 0], 1: [4, 1, 3], 2: [6, 2, 7]}",0.3328102727936146,"{0: [6, 2, 5], 1: [6, 4], 2: [6, 3, 0, 7, 1]}",0.5660603800864221
2,0,22,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [2, 6, 7], 1: [3, 4, 1], 2: [5, 0]}",0.3328102727936146,"{0: [4, 5, 7], 1: [4, 1, 2, 0], 2: [4, 6, 3]}",0.6351619294007758
2,0,23,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [6, 7, 2], 1: [5, 0], 2: [4, 1, 3]}",0.3328102727936146,"{0: [0, 6, 5, 7, 2], 1: [0, 4, 3], 2: [0, 1]}",0.8642878485921018
2,0,24,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [5, 0], 1: [4, 3, 1], 2: [6, 2, 7]}",0.3328102727936146,"{0: [1, 7, 5, 0], 1: [1], 2: [1, 3, 2, 6, 4]}",0.6855540208778248
2,0,25,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [3, 4, 1], 1: [2, 6, 7], 2: [0, 5]}",0.3328102727936146,"{0: [6, 1, 3], 1: [6, 5], 2: [6, 7, 0, 2, 4]}",0.8429788840034951
2,0,26,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [1, 3, 4], 1: [0, 5], 2: [2, 7, 6]}",0.3328102727936146,"{0: [5, 3], 1: [5, 1], 2: [5, 2, 0, 7, 6, 4]}",0.9824574777637085
2,0,27,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [6, 7, 2], 1: [0, 5], 2: [4, 3, 1]}",0.3328102727936146,"{0: [7, 6], 1: [7, 4, 5, 2], 2: [7, 3, 0, 1]}",0.7136379185008708
2,0,28,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [7, 6, 2], 1: [5, 0], 2: [1, 4, 3]}",0.3328102727936146,"{0: [1, 7, 2, 0], 1: [1, 3, 6], 2: [1, 4, 5]}",0.5165066213467466
2,0,29,"{0: [0, 5], 1: [1, 3, 4], 2: [2, 6, 7]}",0.3328102727936146,"{0: [2, 6, 7], 1: [3, 1, 4], 2: [0, 5]}",0.3328102727936146,"{0: [3, 4, 5, 7, 6], 1: [3, 1], 2: [3, 2, 0]}",0.6743427962274313
2,1,0,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [3, 0], 1: [2], 2: [5], 3: [6, 4, 1], 4: [7]}",0.1326780849525924,"{0: [3, 6], 1: [3, 1], 2: [3], 3: [3, 7, 4], 4: [3, 5, 0, 2]}",0.543343205451728
2,1,1,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [0, 3], 1: [7], 2: [2], 3: [1, 4, 6], 4: [5]}",0.1326780849525924,"{0: [4, 3], 1: [6, 5], 2: [6, 1], 3: [4], 4: [4, 7, 2, 0]}",0.5324437144677068
2,1,2,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [2], 1: [0, 3], 2: [5], 3: [7], 4: [6, 4, 1]}",0.1326780849525924,"{0: [5, 7, 4, 0, 1], 1: [5], 2: [5, 2], 3: [5, 3], 4: [5, 6]}",0.44898157918807347
2,1,3,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [2], 1: [7], 2: [5], 3: [3, 0], 4: [6, 1, 4]}",0.1326780849525924,"{0: [6], 1: [6], 2: [6, 1, 3, 4], 3: [6, 7], 4: [6, 2, 5, 0]}",0.5199790172611545
2,1,4,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [6, 4, 1], 1: [7], 2: [0, 3], 3: [2], 4: [5]}",0.1326780849525924,"{0: [6, 7, 5, 4], 1: [1], 2: [1, 3], 3: [6, 2], 4: [6, 0]}",0.35848114899473205
2,1,5,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [2], 1: [1, 6], 2: [3, 0], 3: [4, 5], 4: [7]}",0.1326780849525924,"{0: [5, 3], 1: [5], 2: [7, 4, 6, 0], 3: [5, 2, 1], 4: [5]}",0.41082893685915645
2,1,6,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [1, 6, 4], 1: [2], 2: [5], 3: [0, 3], 4: [7]}",0.1326780849525924,"{0: [5], 1: [5, 3, 2], 2: [5, 1, 4, 7], 3: [5, 0], 4: [6]}",0.5099517245240391
2,1,7,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [6, 1], 1: [5, 4], 2: [2], 3: [7], 4: [0, 3]}",0.1326780849525924,"{0: [2, 5, 6, 1], 1: [2, 4], 2: [2, 3], 3: [0], 4: [2, 7]}",0.430151355014844
2,1,8,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [5, 4], 1: [2], 2: [0, 3], 3: [7], 4: [1, 6]}",0.1326780849525924,"{0: [2, 5], 1: [0, 3], 2: [0, 1], 3: [2, 7, 6], 4: [0, 4]}",0.49277482109555876
2,1,9,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [5, 4], 1: [2], 2: [7], 3: [0, 3], 4: [1, 6]}",0.1326780849525924,"{0: [5, 1], 1: [5, 0, 4], 2: [5, 7], 3: [5], 4: [5, 6, 3, 2]}",0.5550529814766324
2,1,10,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [2], 1: [6, 1], 2: [4, 5], 3: [0, 3], 4: [7]}",0.1326780849525924,"{0: [4, 2, 3, 0], 1: [6, 7], 2: [4], 3: [6], 4: [6, 5, 1]}",0.41074190298766516
2,1,11,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [3, 0], 1: [2], 2: [7], 3: [4, 1, 6], 4: [5]}",0.1326780849525924,"{0: [0, 2, 4], 1: [0, 6], 2: [0, 1, 7, 5], 3: [0, 3], 4: [0]}",0.3922984790898719
2,1,12,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [4, 5], 1: [1, 6], 2: [0, 3], 3: [7], 4: [2]}",0.1326780849525924,"{0: [0, 6, 7], 1: [0, 4], 2: [3, 5], 3: [3, 1, 2], 4: [3]}",0.3629330562467421
2,1,13,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [6, 1], 1: [7], 2: [0, 3], 3: [4, 5], 4: [2]}",0.1326780849525924,"{0: [4], 1: [5, 6], 2: [5, 0], 3: [5, 7, 1, 2], 4: [4, 3]}",0.5729761725566467
2,1,14,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [5, 4], 1: [3, 0], 2: [2], 3: [7], 4: [1, 6]}",0.1326780849525924,"{0: [5, 6, 1], 1: [5, 3, 0], 2: [7, 4], 3: [7, 2], 4: [7]}",0.4152540398771233
2,1,15,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [1, 4, 6], 1: [0, 3], 2: [7], 3: [2], 4: [5]}",0.1326780849525924,"{0: [3, 7], 1: [3, 6], 2: [3, 2, 1], 3: [3, 4, 5, 0], 4: [3]}",0.3629330562467421
2,1,16,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [2], 1: [7], 2: [0, 3], 3: [4, 5], 4: [1, 6]}",0.1326780849525924,"{0: [5, 0, 6, 1], 1: [5, 4], 2: [5, 2], 3: [3, 7], 4: [5]}",0.40804962258055144
2,1,17,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [1, 4], 1: [2], 2: [7], 3: [5, 6], 4: [3, 0]}",0.13489105294031165,"{0: [5, 2], 1: [5, 1, 4], 2: [6], 3: [6, 3, 7, 0], 4: [5]}",0.40804962258055144
2,1,18,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [5], 1: [2], 2: [4, 6, 1], 3: [3, 0], 4: [7]}",0.1326780849525924,"{0: [6, 2], 1: [6, 3], 2: [6, 5], 3: [0, 4], 4: [0, 7, 1]}",0.28097930800889637
2,1,19,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [3, 0], 1: [4, 1], 2: [7], 3: [2], 4: [5, 6]}",0.13489105294031165,"{0: [4, 6], 1: [4, 1, 3, 2], 2: [4, 5], 3: [4, 0, 7], 4: [4]}",0.41442870559080625
2,1,20,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [7], 1: [0, 3], 2: [2], 3: [1, 6], 4: [5, 4]}",0.1326780849525924,"{0: [0], 1: [0, 6, 2], 2: [0, 4], 3: [1, 3], 4: [1, 7, 5]}",0.3568184235855757
2,1,21,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [7], 1: [5], 2: [0, 3], 3: [2], 4: [1, 4, 6]}",0.1326780849525924,"{0: [2, 4], 1: [0, 7], 2: [2], 3: [0, 1], 4: [2, 3, 6, 5]}",0.5550529814766324
2,1,22,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [0, 3], 1: [4, 1, 6], 2: [5], 3: [2], 4: [7]}",0.1326780849525924,"{0: [0, 7], 1: [0, 6, 4], 2: [0, 3], 3: [0, 5], 4: [0, 1, 2]}",0.30125503318996494
2,1,23,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [6, 5], 1: [7], 2: [3, 0], 3: [2], 4: [4, 1]}",0.13489105294031165,"{0: [0], 1: [5], 2: [5, 4, 2, 3], 3: [0, 6, 7], 4: [5, 1]}",0.5099930920854596
2,1,24,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [7], 1: [0, 3], 2: [4, 1, 6], 3: [5], 4: [2]}",0.1326780849525924,"{0: [2], 1: [2, 3, 4], 2: [2, 7, 1, 0], 3: [2, 6], 4: [2, 5]}",0.5093597831586194
2,1,25,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [0, 3], 1: [5], 2: [1, 6, 4], 3: [2], 4: [7]}",0.1326780849525924,"{0: [1], 1: [7], 2: [1, 5], 3: [1, 6, 2, 3, 0], 4: [7, 4]}",0.4330644637553748
2,1,26,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [2], 1: [3, 0], 2: [7], 3: [5], 4: [1, 4, 6]}",0.1326780849525924,"{0: [6, 4], 1: [6, 2], 2: [7, 1, 3, 5], 3: [7], 4: [7, 0]}",0.5145816535716041
2,1,27,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [4, 5], 1: [0, 3], 2: [7], 3: [6, 1], 4: [2]}",0.1326780849525924,"{0: [3, 5], 1: [3, 0], 2: [2, 1], 3: [2, 4], 4: [3, 7, 6]}",0.36481188359599154
2,1,28,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [5], 1: [2], 2: [6, 4, 1], 3: [0, 3], 4: [7]}",0.1326780849525924,"{0: [4, 6, 5], 1: [3, 1], 2: [3], 3: [3, 2, 0], 4: [4, 7]}",0.3485722871043796
2,1,29,"{0: [0, 3], 1: [1, 4, 6], 2: [2], 3: [5], 4: [7]}",0.1326780849525924,"{0: [2], 1: [7], 2: [6, 1], 3: [0, 3], 4: [5, 4]}",0.1326780849525924,"{0: [0, 1], 1: [6, 4], 2: [0, 2, 5, 7], 3: [6], 4: [6, 3]}",0.5516418777976495
